id,artist,album,tracklist
8403786,Amy Winehouse,Back To Black,"[<Track 'A1' 'Rehab'>, <Track 'A2' ""You Know I'm No Good"">, <Track 'A3' 'Me & Mr Jones'>, <Track 'A4' 'Just Friends'>, <Track 'A5' 'Back To Black'>, <Track 'A6' 'Love Is A Losing Game'>, <Track 'B1' 'Tears Dry On Their Own'>, <Track 'B2' 'Wake Up Alone'>, <Track 'B3' 'Some Unholy War'>, <Track 'B4' 'He Can Only Hold Her'>, <Track 'B5' 'Addicted'>]"
13139409,Svinkels,Juste Fais La !,"[<Track 'A1' ""L'Odeur"">, <Track 'A2' 'Le Volga'>, <Track 'A3' 'Cereal Killer'>, <Track 'A4' 'Skunk Funk'>, <Track 'B1' 'Le Métro'>, <Track 'B2' ""J'Pète Quand J'Crache"">, <Track 'B3' 'Juste Fais La'>, <Track 'B4' 'Rappel'>]"
16779486,Krass Kepala,4 Way Split,"[<Track 'A1' 'Fakta Logika Mystika'>, <Track 'A2' 'Smash The System'>, <Track 'A3' 'Stay Free Get Wild'>, <Track 'A4' 'Air Strike'>, <Track 'A5' 'Eyes Of The Law'>, <Track 'A6' 'Blood Soaked Profit'>, <Track 'A7' 'Bomb Them'>, <Track 'A8' 'Patriotic Suicide'>, <Track 'B1' 'Worthless Words'>, <Track 'B2' 'Clowns'>, <Track 'B3' 'Circle Of Mind'>, <Track 'B4' 'Bulwark'>, <Track 'B5' 'Prey-Pay-Obey'>, <Track 'B6' 'The Day The Earth Stands Still'>]"
994709,Various,Manifeste Electronique,"[<Track 'A1' 'Les Rebelles'>, <Track 'A2' 'Vive Le Feu'>, <Track 'B1' ""L'Empereur Tomato Ketchup"">, <Track 'B2' 'Le Renard Dans La Porcherie'>]"
1001164,Various,Manifeste Electronique,"[<Track 'A1' 'Cyberurier'>, <Track 'A2' ""Coup D'État De La Jeunesse"">, <Track 'B1' 'Macadam Massacre'>, <Track 'B2' 'Vive Le Feu'>]"
11094304,Passi,Les Tentations,"[<Track 'A1' 'Intro'>, <Track 'A2' '79 à 97'>, <Track 'A3' ""L'Engreneur"">, <Track 'A4' 'Je Zappe Et Je Matte'>, <Track 'A5' 'Le Maton Me Guette'>, <Track 'B1' 'Je Contrôle'>, <Track 'B2' 'Le Keur Sambo'>, <Track 'B3' ""L'Antre De L'Ange"">, <Track 'B4' 'Le Sang De La Vendetta'>, <Track 'B5' ""L'Union"">, <Track 'C1' 'Sur La Sellette'>, <Track 'C2' 'Tu Me Manques'>, <Track 'C3' 'Z.U.L.U. (Interlude)'>, <Track 'C4' 'Hiphop Crazy'>, <Track 'C5' 'Il Fait Chaud'>, <Track 'D1' 'Le Jardin Du Diable'>, <Track 'D2' 'Le Monde Est A Moi'>, <Track 'D3' 'Les Flammes Du Mal'>]"
8442131,Aladdin,Girls In Uniform EP,"[<Track 'A1' 'Girls In Uniform (Original Mix)'>, <Track 'A2 ' 'Girls In Uniform (Graal Dub) '>, <Track 'B' 'Girls In Uniform (Trevor Jackson Mix)'>]"
1073789,Dire Straits,Dire Straits,"[<Track 'A1' 'Down To The Waterline'>, <Track 'A2' 'Water Of Love'>, <Track 'A3' 'Setting Me Up'>, <Track 'A4' 'Six Blade Knife'>, <Track 'A5' 'Southbound Again'>, <Track 'B1' 'Sultans Of Swing'>, <Track 'B2' 'In The Gallery'>, <Track 'B3' 'Wild West End'>, <Track 'B4' 'Lions'>]"
6746988,The Velvet Underground,The Velvet Underground & Nico,"[<Track 'A1' 'Sunday Morning'>, <Track 'A2' ""I'm Waiting For The Man"">, <Track 'A3' 'Femme Fatale'>, <Track 'A4' 'Venus In Furs'>, <Track 'A5' 'Run, Run, Run'>, <Track 'A6' ""All Tomorrow's Parties"">, <Track 'B1' 'Heroin'>, <Track 'B2' 'There She Goes Again'>, <Track 'B3' ""I'll Be Your Mirror"">, <Track 'B4' ""Black Angel's Death Song"">, <Track 'B5' 'European Son'>]"
4079695,Ella Fitzgerald,The Cole Porter Songbook,"[<Track 'A1' 'All Through The Night'>, <Track 'A2' 'Anything Goes'>, <Track 'A3' ""Miss Otis Regrets (She's Unable To Lunch Today)"">, <Track 'A4' 'Too Darn Hot'>, <Track 'A5' 'In The Still Of The Night'>, <Track 'A6' 'I Get A Kick Out Of You'>, <Track 'A7' 'Do I Love You?'>, <Track 'A8' 'Always True To You In My Fashion'>, <Track 'B1' ""Let's Do It"">, <Track 'B2' 'Just One Of Those Things'>, <Track 'B3' ""Ev'ry Time We Say Goodbye"">, <Track 'B4' 'All Of You'>, <Track 'B5' 'Begin The Beguine'>, <Track 'B6' 'Get Out Of Town'>, <Track 'B7' 'I Am In Love'>, <Track 'B8' 'From This Moment On'>, <Track 'C1' 'I Love Paris'>, <Track 'C2' 'You Do Something To Me'>, <Track 'C3' ""Ridin'High"">, <Track 'C4' 'Easy To Love'>, <Track 'C5' ""It's Allright With Me"">, <Track 'C6' ""Why Can't You Behave"">, <Track 'C7' 'What Is This Thing Called Love?'>, <Track 'C8' ""You're The Top"">, <Track 'D1' 'Love For Sale'>, <Track 'D2' ""It's D'Lovely"">, <Track 'D3' 'Night And Day'>, <Track 'D4' 'Ace In The Hole'>, <Track 'D5' 'So In Love'>, <Track 'D6' ""I've Got You Under My Skin"">, <Track 'D7' 'I Concentrate On You'>, <Track 'D8' ""Don't Fence Me In"">]"
10630612,Pete Rock,Center Of Attention,"[<Track 'A1' 'Intro'>, <Track 'A2' 'No More Words'>, <Track 'A3' 'Step Up'>, <Track 'A4' 'Think Twice'>, <Track 'A5' 'Square One'>, <Track 'B1' 'The Life I Live'>, <Track 'B2' 'KrossRoads'>, <Track 'B3' 'To Each His Own'>, <Track 'C1' ""Fakin' Jax"">, <Track 'C2' 'What You Say'>, <Track 'C3' 'Props'>, <Track 'C4' 'Center Of Attention'>, <Track 'D1' 'Grown Man Sport'>, <Track 'D2' 'Mind Over Matter'>, <Track 'D3' ""Don't You Love It"">, <Track 'D4' 'Microphonist Wanderlust'>]"
5077187,Massive Attack,Mezzanine,"[<Track 'A1' 'Angel'>, <Track 'A2' 'Risingson '>, <Track 'A3' 'Teardrop '>, <Track 'B1' 'Inertia Creeps'>, <Track 'B2' 'Exchange '>, <Track 'B3' 'Dissolved Girl '>, <Track 'C1' 'Man Next Door'>, <Track 'C2' 'Black Milk '>, <Track 'C3' 'Mezzanine'>, <Track 'D1' 'Group Four'>, <Track 'D2' '(Exchange)'>]"
4418695,Daft Punk,Homework,"[<Track 'A1' 'Daftendirekt'>, <Track 'A2' 'WDPK 83.7 FM'>, <Track 'A3' 'Revolution 909'>, <Track 'A4' 'Da Funk'>, <Track 'A5' 'Phœnix'>, <Track 'B6' 'Fresh'>, <Track 'B7' 'Around The World'>, <Track 'B8' ""Rollin' & Scratchin'"">, <Track 'C9' 'Teachers'>, <Track 'C10' 'High Fidelity'>, <Track 'C11' ""Rock'n Roll"">, <Track 'C12' 'Oh Yeah'>, <Track 'D13' ""Burnin'"">, <Track 'D14' 'Indo Silver Club'>, <Track 'D15' 'Alive'>, <Track 'D16' 'Funk Ad'>]"
785465,ABBA,Greatest Hits Vol. 2,"[<Track 'A1' 'Gimme! Gimme! Gimme! (A Man After Midnight)'>, <Track 'A2' 'Knowing Me, Knowing You'>, <Track 'A3' 'Take A Chance On Me'>, <Track 'A4' 'Money, Money, Money'>, <Track 'A5' 'Rock Me'>, <Track 'A6' 'Eagle'>, <Track 'A7' 'Angel Eyes'>, <Track 'B1' 'Dancing Queen'>, <Track 'B2' 'Does Your Mother Know'>, <Track 'B3' 'Chiquitita'>, <Track 'B4' 'Summer Night City'>, <Track 'B5' 'I Wonder (Departure)'>, <Track 'B6' 'The Name Of The Game'>, <Track 'B7' 'Thank You For The Music'>]"
8129863,Horace Andy,In The Light Dub,"[<Track 'A1' 'Music Dub\t\t\t'>, <Track 'A2' ' Dub There'>, <Track 'A3' ' Government Dub'>, <Track 'A4' ' Rasta Dub'>, <Track 'A5' 'Fever Dub\t\t'>, <Track 'B1' 'Dub The Light\t'>, <Track 'B2' '  Problems Dub'>, <Track 'B3' ' I And I'>, <Track 'B4' 'Collie Dub\t'>, <Track 'B5' ' Dub Down Rome'>]"
8405270,Elvis Presley,Le Retour D'Elvis / His Hand In Mine,"[<Track '' ""Le Retour D'Elvis"">, <Track 'A1' 'Make Me Know It (Prises 17/18)'>, <Track 'A2' 'Fever (Prise 1)'>, <Track 'A3' 'The Girl Of My Best Friend (Prise 9)'>, <Track 'A4' 'I Will Be Home Again (Prise 4)'>, <Track 'A5' 'Dirty, Dirty Feeling (Prise1)'>, <Track 'A6' 'Thrill Of Your Love (Prises 1/2)'>, <Track 'B1' 'Soldier Boy (Prise 11)'>, <Track 'B2' 'Such A Night (Prise 1)'>, <Track 'B3' 'It Feels So Right (Prise 2)'>, <Track 'B4' 'The Girl Next Door (Prise 3)'>, <Track 'B5' 'Like A Baby (Prise 2)'>, <Track 'B6' 'Reconsider Baby (Prise 2)'>, <Track '' 'His Hand In Mine'>, <Track 'C1' 'His Hand In Mine (Prise 5)'>, <Track 'C2' ""I'm Gonna Walk Dem Golden Stairs (Prise 5)"">, <Track 'C3' ""In My Father's House (Prise 7)"">, <Track 'C4' 'Milky White Way (Prises 4/5)'>, <Track 'C5' 'Known Only To Him (Prise 5)'>, <Track 'C6' 'I Believe In The Man In The Sky (Prise 1)'>, <Track 'D1' 'Joshua Fit The Battle (Prises 1/2)'>, <Track 'D2' 'Jesus Knows What I Need (Prise 8)'>, <Track 'D3' 'Swing Down Sweet Chariot (Prises 2/3)'>, <Track 'D4' 'Mansion Over The Hilltop (Prise 1)'>, <Track 'D5' 'If We Never Meet Again (Prise 1)'>, <Track 'D6' 'Working On The Building (Prise 2)'>]"
10584263,Various,Wanted Funk,"[<Track 'A1' 'Yum Yum (Gimme Some)'>, <Track 'A2' 'For The Love Of Money'>, <Track 'A3' ""Movin' On"">, <Track 'A4' 'Brand New Girl (Part 1)'>, <Track 'A5' 'Alcohol (Part 1)'>, <Track 'A6' 'Baby Let Me Kiss You'>, <Track 'B1' 'I Like Funky Music '>, <Track 'B2' 'Moving Woman '>, <Track 'B3' 'Bump & Hustle Music '>, <Track 'B4' 'Do What Ya Wanna Do'>, <Track 'B5' 'Concrete Jungle '>, <Track 'B6' 'Making It Better '>]"
13011268,Various,Funk All Stars - Classics By The Funk Masters,"[<Track 'A1' 'Get Up I Feel Like Being A Sex Machine '>, <Track 'A2' 'Think (About It)'>, <Track 'A3' 'Upside Down'>, <Track 'A4' 'Get Down Saturday Night'>, <Track 'A5' 'We Got The Funk'>, <Track 'A6' 'You´re The First, The Last, My Everything'>, <Track 'B1' 'Superstition'>, <Track 'B2' 'Super Freak'>, <Track 'B3' 'I Got My Mind Made Up  (You Can Get It Girl)'>, <Track 'B4' 'Running Away'>, <Track 'B5' ""All This Love I'm Givin'"">, <Track 'B6' 'Lady Day And John Coltrane'>]"
13800070,Kid Loco,A Grand Love Story,"[<Track 'A1' 'A Grand Love Theme'>, <Track 'A2' ""Relaxin' With Cherry"">, <Track 'A3' 'Love Me Sweet'>, <Track 'B1' 'The Bootleggers'>, <Track 'B2' 'Calling Aventura King'>, <Track 'C1' 'Sister Curare'>, <Track 'C2 ' ""She's My Lover (A Song For R.)"">, <Track 'C3' 'Shewolf Daydreaming'>, <Track 'D1' ' Alone Again So'>, <Track 'D2' 'Cosmic Supernatural'>]"
14034553,Laurent Garnier,Stronger By Design EP,"[<Track 'A1' 'The Dream (New Age Mix)'>, <Track 'A2' 'Virtual Breakdown (Laboratoire Mix)'>, <Track 'A3' 'Virtual Breakdown (Mind Your Head Mix)'>, <Track 'B1' ""Luv' Chicago (Dance Mutha)"">, <Track 'B2' 'The Dream (Gurning Mix)'>]"
14061110,Laurent Garnier,As French Connection,"[<Track 'A1' 'Storm (The Laboratoire Mix)'>, <Track 'A2' ""What's Going On (The Head Fuck Mix)"">, <Track 'A3' '(Let Everybody) Join Hands (It Could Be An American Mix)'>, <Track 'B1' 'Feel The Power (The Music Can Give) (The House Nation Mix)'>, <Track 'B2' 'Storm (The Doody Dodgy Mix)'>, <Track 'B3' '(Let Everybody) Join Hands (The Latin Love Affair Mix)'>]"
14145419,Various,Trip Hop Vibes Vol.1,"[<Track 'A1' 'This World'>, <Track 'A2' 'Natural Blues (2006 Remastered Version)'>, <Track 'A3' 'Time Is The Enemy'>, <Track 'A4' 'You Make Me Feel'>, <Track 'A5' 'Hell Is Around The Corner '>, <Track 'A6' 'Roygbiv'>, <Track 'B1' 'Birds Also Sing For Anamaria'>, <Track 'B2' 'A Grand Love Theme '>, <Track 'B3' 'Lovely Head'>, <Track 'B4' 'Lilith'>, <Track 'B5' 'Weather Storm'>, <Track 'C1' 'Tempovision (Radio Edit)'>, <Track 'C2' 'Epoca'>, <Track 'C3' 'Soldissimo (Etienne De Crécy Remix)'>, <Track 'C4' 'What Is Love'>, <Track 'C5' 'The Child (Radio Edit)'>, <Track 'C6' 'Swag On'>, <Track 'D1' 'Holdin On'>, <Track 'D2' 'I’ve Got That Tune'>, <Track 'D3' 'Pony'>, <Track 'D4' 'Morning In Japan'>, <Track 'D5' 'Terrapin '>, <Track 'D6' 'Les Nuits (Radio Edit)'>]"
14880407,Various,Reggae Dub (Classics From The Sound System Generation),"[<Track 'A1' 'Country Gal Dub'>, <Track 'A2' 'Soul Rebel Dub'>, <Track 'A3' 'Under Mi Sleng Ten'>, <Track 'A4' 'Curly Dub'>, <Track 'A5' 'Cassava Piece'>, <Track 'A6' 'Skylarking Dub'>, <Track 'A7' 'Satta Amassa Gana Dub'>, <Track 'B1' 'King Tubby Meets Rockers Uptown'>, <Track 'B2' 'Bird in Hand'>, <Track 'B3' 'Wa-Do-Dem'>, <Track 'B4' 'Crashie Sweep'>, <Track 'B5' 'FireHouse Rock'>, <Track 'B6' 'Baby I Love You So'>, <Track 'B7' 'Starlight'>]"
16005522,Various,Trip Hop Vibes Vol.2,"[<Track 'A1' 'Good Disease'>, <Track 'A2' 'Mustt Mustt'>, <Track 'A3' 'In The Waiting Line'>, <Track 'A4' 'Meaning'>, <Track 'A5' 'Sing It Back'>, <Track 'B1' 'Praise You'>, <Track 'B2' 'Hurt'>, <Track 'B3' 'Laisser Lucie Faire'>, <Track 'B4' 'Sans Rémission'>, <Track 'B5' 'In The Black Of Night'>, <Track 'C1' 'Everything In Its Right Place'>, <Track 'C2' 'Bye Bye Macadam'>, <Track 'C3' 'Midnight Melodic (Chase The Blues)'>, <Track 'C4' 'You'>, <Track 'C5' 'When The Night Comes'>, <Track 'D1' 'Kota'>, <Track 'D2' 'Strange Exchange'>, <Track 'D3' 'Affaires A Faire'>, <Track 'D4' 'Pacemaker'>, <Track 'D5' 'Greenland'>]"
19445113,Various,Trip Hop Vibes Vol.3,"[<Track 'A1' 'Adore'>, <Track 'A2' 'Space Cadet'>, <Track 'A3' 'Chromatic'>, <Track 'A4' 'Homelands'>, <Track 'A5' 'Search 4 Love'>, <Track 'B1' 'Peace Of What'>, <Track 'B2' 'Channel One Suite'>, <Track 'B3' 'The Sour'>, <Track 'B4' 'Northern Girls'>, <Track 'B5' 'Lost In Paradise'>, <Track 'C1' 'La Lune Rousse'>, <Track 'C2' ""She's My Lover"">, <Track 'C3' 'Futures'>, <Track 'C4' ""Tu M'Intrigues"">, <Track 'C5' ""Bernard's Shuffle"">, <Track 'D1' 'Evolution Revolution Love'>, <Track 'D2' 'Terrorist'>, <Track 'D3' 'To The Beat'>, <Track 'D4' 'Camping Jazz'>, <Track 'D5' 'Last Tango In Paris'>]"
25105513,Various,Technics TECHNO.01,"[<Track 'A1' 'Wake Up'>, <Track 'A2' 'Arquipelago'>, <Track 'A3' 'Disco Cubizm (Daft Punk Remix)'>, <Track 'B1' 'Panta Rei'>, <Track 'B2' 'Right On! (Instrumental Version)'>, <Track 'B3' 'Star 69 (Thomas Gold What The F**k mix)'>, <Track 'C1' 'Positive Education'>, <Track 'C2' 'Track 2'>, <Track 'C3' 'Higher State Of Consciousness (Tweekin Acid Funk)'>, <Track 'D1' 'Rej'>, <Track 'D2' 'Mile High Gang'>, <Track 'D3' 'Witch Doktor'>]"
25105309,Various,Technics HOUSE.01,"[<Track 'A1' ""What's New"">, <Track 'A2' 'Free (Mood II Swing Extended Vocal Mix)'>, <Track 'A3' 'Finally'>, <Track 'B1' 'Ëvë'>, <Track 'B2' ""Sing It Back (Mousse T's Feel Love Mix)"">, <Track 'B3' 'Jacques Your Body (Make Me Sweat) (Cassius Remix)'>, <Track 'C1' '1999 (Remix - Long Version)'>, <Track 'C2' ""There's A Truth"">, <Track 'C3' ""I Can't Get No Sleep (KenLou Mix)"">, <Track 'D1' 'Flat Beat'>, <Track 'D2' 'Block Party'>, <Track 'D3' 'Lucky Star'>, <Track 'D4' 'Promised Land'>]"
5388484,Various,Musique de la Bande Originale Du Film De Stanley Kubrick - Orange Mecanique,"[<Track 'A1' 'Title Music From A Clockwork Orange'>, <Track 'A2' 'The Thieving Magpie (Abridged)'>, <Track 'A3' 'Theme From A Clockwork Orange (Beethoviana)'>, <Track 'A4' 'Ninth Symphony, Second Movement - Abridged'>, <Track 'A5' 'March From A Clockwork Orange (Ninth Symphony, Fourth Movement - Abridged)'>, <Track 'A6' 'William Tell Overture - Abridged'>, <Track 'B1' 'Pomp And Circumstance March No. 1'>, <Track 'B2' 'Pomp And Circumstance March No. IV - Abridged'>, <Track 'B3' 'Timesteps (Excerpt)'>, <Track 'B4' 'Overture To The Sun'>, <Track 'B5' 'I Want To Marry A Lighthouse Keeper'>, <Track 'B6' 'William Tell Overture - Abridged'>, <Track 'B7' 'Suicide Scherzo (Ninth Symphony, Second Movement - Abridged)'>, <Track 'B8' 'Ninth Symphony, Fourth Movement - Abridged'>, <Track 'B9' ""Singin' In The Rain"">]"
508401,The B-52's,The B-52's,"[<Track 'A1' 'Planet Claire'>, <Track 'A2' '52 Girls'>, <Track 'A3' 'Dance This Mess Around'>, <Track 'A4' 'Rock Lobster'>, <Track 'B1' 'Lava'>, <Track 'B2' ""There's A Moon In The Sky (Called The Moon)"">, <Track 'B3' 'Hero Worship'>, <Track 'B4' '6060-842'>, <Track 'B5' 'Downtown'>]"
630245,The Hues Corporation,Your Place Or Mine,"[<Track 'A1' 'Get Up Off Your Backsides'>, <Track 'A2' 'Love Dance'>, <Track 'A3' ""Don't Forget To Woogie"">, <Track 'A4' 'Needed'>, <Track 'B1' 'With All My Love And Affection'>, <Track 'B2' 'Give Me Everything'>, <Track 'B3' 'Love Fire'>, <Track 'B4' ""Bringin' It"">]"
1486923,Various,Barry Lyndon (Music From The Soundtrack),"[<Track 'A1' 'Sarabande Main Title'>, <Track 'A2' 'Women Of Ireland'>, <Track 'A3' ""Piper's Maggot Jig"">, <Track 'A4' 'The Sea-Maiden'>, <Track 'A5' 'Tin Whistles'>, <Track 'A6' 'British Grenadiers'>, <Track 'A7' 'Hohenfriedberger March'>, <Track 'A8' 'Lilliburlero'>, <Track 'A9' 'Women Of Ireland'>, <Track 'A10' 'March From Idomeneo'>, <Track 'A11' 'Sarabande-Duel'>, <Track 'B1' 'Lilliburlero'>, <Track 'B2' 'German Dance No. 1 In C-Major'>, <Track 'B3' 'Sarabande-Duel'>, <Track 'B4' 'Film Adaptation Of The Cavatina From ""Il Barbiere Di Siviglia""'>, <Track 'B5' 'Cello Concerto E-Minor'>, <Track 'B6' 'Concerto For Two Harpsichords And Orchestra In C-Minor'>, <Track 'B7' 'Film Adaptation Of Piano Trio In E-Flat, Op. 100 (Second Movement)'>, <Track 'B8' 'Sarabande End-Title'>]"
14281508,Zoxea,A Mon Tour D'Briller,"[<Track 'A1' 'Intro'>, <Track 'A2' ""A Mon Tour D'Briller"">, <Track 'A3' ""Rap, Musique Que J'Aime"">, <Track 'A4' 'Contrôle'>, <Track 'B1' 'La Pression'>, <Track 'B2' 'Improvisation (Live)'>, <Track 'B3' 'La Ruée Vers Le Roro'>, <Track 'B4' ""Soirée D'Guedin"">, <Track 'C1' ""Interlude (L'An 2000 Approche II)"">, <Track 'C2' 'Hymne Du Mozoezet (La, La, La, La, La...)'>, <Track 'C3' 'Vengeance'>, <Track 'C4' 'Chacun Sa Voie'>, <Track 'D1' 'Star Du Ghetto'>, <Track 'D2' ""Y'A Qu'Ca À Faire"">]"
11788845,Busta Flex,Busta Flex,"[<Track 'A1' 'Intro'>, <Track 'A2' ""J'Fais Mon Job A Plein Temps"">, <Track 'A3' 'Ma Force'>, <Track 'A4' 'Yeah Yeah Yo'>, <Track 'B5' 'What Can I Do ?'>, <Track 'B6' 'Ca Se Dégrade'>, <Track 'B7' 'Majeur'>, <Track 'C8' '1 Pour La Basse'>, <Track 'C9' 'Kick Avec Mes Nike'>, <Track 'C10' 'Esprit Mafieux'>, <Track 'D11' 'Pourquoi ?'>, <Track 'D12' 'Le Zedou'>, <Track 'D13' 'Freestyle Session'>, <Track 'D14' 'Outro'>]"
10907446,IAM,L'École Du Micro D'Argent,"[<Track 'A1' ""L'École Du Micro D'Argent"">, <Track 'A2' 'Dangereux'>, <Track 'B1' 'Nés Sous La Même Étoile'>, <Track 'B2' 'La Saga'>, <Track 'B3' 'Petit Frère'>, <Track 'C1' ""L'Empire Du Côté Obscur"">, <Track 'C2' 'Chez Le Mac'>, <Track 'C3' 'Quand Tu Allais, On Revenait'>, <Track 'D1' 'Un Bon Son Brut Pour Les Truands'>, <Track 'D2' 'Bouger La Tête'>, <Track 'E1' 'Un Cri Court Dans La Nuit'>, <Track 'E2' ""L'Enfer"">, <Track 'E3' 'Elle Donne Son Corps Avant Son Nom'>, <Track 'F1' ""Demain, C'Est Loin"">, <Track 'F2' 'Regarde'>]"
3748916,TNGHT,TNGHT,"[<Track 'A1' 'Top Floor'>, <Track 'A2' 'Goooo'>, <Track 'A3' 'Higher Ground'>, <Track 'B1' ""Bugg'n"">, <Track 'B2' 'Easy Easy'>]"
1040731,Jimmy Cliff,Give The People What They Want,"[<Track 'A1' 'Son Of Man'>, <Track 'A2' 'Give The People What They Want'>, <Track 'A3' 'Experience'>, <Track 'A4' 'Shelter Of Your Love'>, <Track 'A5' 'Majority Rule'>, <Track 'B1' ""Let's Turn The Tables"">, <Track 'B2' 'Material World'>, <Track 'B3' 'World In Trap'>, <Track 'B4' 'What Are You Doing With Your Life'>, <Track 'B5' 'My Philosophy'>]"
1061951,Rose Royce,Strikes Again,"[<Track 'A1' 'Get Up Off Your Fat'>, <Track 'A2' 'Do It, Do It'>, <Track 'A3' ""I'm In Love (And I Love The Feeling)"">, <Track 'A4' 'First Come, First Serve'>, <Track 'A5' ""Love Don't Live Here Anymore"">, <Track 'B1' 'Angel In The Sky'>, <Track 'B2' 'Help'>, <Track 'B3' 'Let Me Be The First To Know'>, <Track 'B4' ""That's What's Wrong With Me"">]"
10838657,L'Entourloop,Le Savoir Faire,"[<Track 'A1' 'Le Savoir Faire'>, <Track 'A2 ' 'Weh U Come From'>, <Track 'A3' 'Johnny A Bad Man'>, <Track 'A4' 'Shoefiti'>, <Track 'B1' 'La Main A La Pâte'>, <Track 'B2' 'Boomblast'>, <Track 'B3' 'Push The Limits'>, <Track 'B4' 'Le Rendez-Vous'>, <Track 'C1' 'Forgotten Skank'>, <Track 'C2' 'Mississippi Slang'>, <Track 'C3' 'Soundbwoy'>, <Track 'C4' ""L'Amour Propre"">, <Track 'C5' 'Fonk Monk'>, <Track 'D1' 'The People And The Police'>, <Track 'D2' 'Le Tour De Force'>, <Track 'D3' 'Sounds To Wake The Kids Up'>, <Track 'D4' 'One & Only'>, <Track 'D5' 'Le Bonheur'>]"
12424454,L'entourLoOp,Chickens In Your Town,"[<Track 'A1' 'Delight For Old Chicken'>, <Track 'A2' 'Lobster Shwarama'>, <Track 'A3' 'Back In Town'>, <Track 'A4' 'This Is How We Rock'>, <Track 'B1' 'Moving Along The Line'>, <Track 'B2' ""Thru' Di Groove"">, <Track 'B3' 'Dirty Money'>, <Track 'C1' 'Madder Than Dat'>, <Track 'C2' 'Puff Of Rhymes'>, <Track 'C3' 'All I Want To Do'>, <Track 'D1' 'Bandulu Supa Lova (50 Gipsy Edit)'>, <Track 'D2' 'Recordz Masta'>, <Track 'D3' 'Time To Grow'>]"
15448171,The Architect,Une Plage Sur La Lune,"[<Track 'A1' 'Une Plage Sur La Lune'>, <Track 'A2' 'Jacqueline'>, <Track 'A3' 'Run'>, <Track 'A4' 'Crétin De Terrien'>, <Track 'B1' 'Tigerz'>, <Track 'B2' 'Darling'>, <Track 'B3' 'Peanut'>, <Track 'B4' 'Baile De Sol'>, <Track 'C1' 'East raw'>, <Track 'C2' 'Sin Jaza'>, <Track 'C3' 'Boogie Dola'>, <Track 'C4' 'Watch Me Dance'>, <Track 'D1' 'Rêve'>, <Track 'D2' 'Royom'>, <Track 'D3' 'Nulle Part'>]"
23462786,L'entourLoOp,La Clarté Dans La Confusion,"[<Track 'A1' 'La Clarté Dans La Confusion'>, <Track 'A2' 'Calling Dancers'>, <Track 'A3' 'Rock Me Nice'>, <Track 'A4' 'Madzilla'>, <Track 'A5' 'Eternal Roses'>, <Track 'B1' 'Florilège'>, <Track 'B2' 'Drop'>, <Track 'B3' ""La Fleur De L'age"">, <Track 'B4' 'People Is Massive'>, <Track 'B5' 'Scoville Anthem'>, <Track 'C1' 'Magistral'>, <Track 'C2' ""Clin D'oeil"">, <Track 'C3' 'Get Back'>, <Track 'C4' 'Mana'>, <Track 'C5' 'Lift Up Your Head'>, <Track 'D1' 'Way To Be Happy'>, <Track 'D2' 'Fi Di Yut'>, <Track 'D3' 'Mumbai 808'>, <Track 'D4' 'Saga'>, <Track 'D5' 'Downtown (Befour Steppa)'>]"
1649622,The Prodigy,Experience,"[<Track 'A1' 'Jericho'>, <Track 'A2' 'Music Reach (1/2/3/4)'>, <Track 'A3' 'Wind It Up'>, <Track 'B1' 'Your Love (Remix)'>, <Track 'B2' 'Hyperspeed (G-Force Part 2)'>, <Track 'B3' 'Charly (Trip Into Drum And Bass Version)'>, <Track 'C1' 'Out Of Space'>, <Track 'C2' 'Everybody In The Place (155 And Rising)'>, <Track 'C3' 'Weather Experience'>, <Track 'D1' 'Fire (Sunrise Version)'>, <Track 'D2' 'Ruff In The Jungle Bizness'>, <Track 'D3' 'Death Of The Prodigy Dancers (Live)'>]"
1411395,The Prodigy,Music For The Jilted Generation,"[<Track 'A1' 'Intro'>, <Track 'A2' 'Break & Enter'>, <Track 'A3' 'Their Law'>, <Track 'A4' 'Full Throttle'>, <Track 'B5' 'Voodoo People'>, <Track 'B6' ""Speedway (Theme From 'Fastlane')"">, <Track 'B7' 'The Heat (The Energy)'>, <Track 'C8' 'Poison'>, <Track 'C9' 'No Good (Start The Dance)'>, <Track 'C10' 'One Love (Edit)'>, <Track '' 'The Narcotic Suite'>]"
5194618,The Prodigy,The Fat Of The Land,"[<Track 'A1' 'Smack My Bitch Up'>, <Track 'A2' 'Breathe'>, <Track 'B1' 'Diesel Power'>, <Track 'B2' 'Funky Shit'>, <Track 'C1' 'Serial Thrilla'>, <Track 'C2' 'Mindfields'>, <Track 'C3' 'Narayan'>, <Track 'D1' 'Firestarter'>, <Track 'D2' 'Climbatize'>, <Track 'D3' 'Fuel My Fire'>]"
8690850,Radiohead,OK Computer,"[<Track 'A1' 'Airbag'>, <Track 'A2' 'Paranoid Android'>, <Track 'A3' 'Subterranean Homesick Alien'>, <Track 'B1' 'Exit Music (For A Film)'>, <Track 'B2' 'Let Down'>, <Track 'B3' 'Karma Police'>, <Track 'C1' 'Fitter Happier'>, <Track 'C2' 'Electioneering'>, <Track 'C3' 'Climbing Up The Walls'>, <Track 'C4' 'No Surprises'>, <Track 'D1' 'Lucky'>, <Track 'D2' 'The Tourist'>]"
